id,Address,Response_Address,Response_X,Response_Y
134,臺中市南區信義南街１５７號,,,
135,臺中市北屯區松竹路一段８８３號,,,
136,臺中市北屯區崇德路二段３１９號,,,
137,臺中市北區英士路９１號,,,
138,臺中市北區東光東街５９號,,,
139,臺中市北屯區敦化路一段４５０巷１號,,,
140,臺中市西屯區甘州街５７號,,,
141,臺中市南屯區永春路１０之１號,,,
142,臺中市西屯區黎明路三段３２２號,,,
143,臺中市南屯區大業路５６０號,,,
144,臺中市西屯區臺灣大道三段３９９號,,,
145,臺中市西屯區國安一路１２７號,,,
146,臺中市神岡區大豐北街９５號,,,
147,臺中市神岡區大社街１１０巷１３號,,,
148,臺中市豐原區圓環北路二段１３７號,,,
149,臺中市神岡區豐工三路１０號,,,
150,臺中市梧棲區臨港路四段５８８號,,,
151,臺中市梧棲區居仁街６３巷１８之３號,,,
152,臺中市沙鹿區臺灣大道七段４３２巷６６弄４５號,,,
153,臺中市潭子區興華一路３５７巷２５弄２號,,,
154,臺中市大雅區中清路三段１０２３巷７８號,,,
155,臺中市霧峰區四德路３１９巷９８號,,,
156,臺中市太平區永豐北路６８號,,,
157,臺中市太平區環中東路三段２６５號,,,
158,臺中市大肚區沙田路二段２巷２１之５號,,,
159,臺中市龍井區新興路２５巷１弄１８號,,,
160,臺中市南區學府路１６８巷５號,,,
161,臺中市南區大慶街１段８４號,,,
162,臺中市南區五權南路４８３號,,,
163,臺中市北屯區文心路四段９５５號,,,
164,臺中市北屯區綏遠路二段４１號,,,
165,臺中市北屯區天津路四段３０９號,,,
166,臺中市北屯區東山路一段１４７巷４０弄１１之４４號,,,
167,臺中市北屯區軍福十三路３６之３５號,,,
168,臺中市南屯區三和街１２８之１號,,,
169,臺中市西屯區福聯街１５巷９號,,,
170,臺中市西屯區文心路三段２９６號,,,
171,臺中市西屯區弘孝路６７之１１號,,,
172,臺中市南屯區大墩六街３３５號,,,
173,臺中市后里區甲后路三段２００巷３８弄１５號,,,
174,臺中市大雅區學府路１０１巷２６弄８號,,,
175,臺中市大里區新生路１７４之２號,,,
176,臺中市霧峰區吉峰東路５２８巷６號,,,
177,臺中市北屯區三光巷２號,,,
178,臺中市南區五權南路４８３號,,,
179,臺中市中區民權路１６４號,,,
180,臺中市東區信義街７９號,,,
181,臺中市南區德富路９７號,,,
182,臺中市北屯區崇德二路二段１１０號,,,
183,臺中市北區漢口路四段２０８之４號,,,
184,臺中市北屯區興安路二段４４９號,,,
185,臺中市北區梅亭街６４６巷７號,,,
186,臺中市北屯區文昌東五街５３號,,,
187,臺中市南屯區河南路四段３６０號,,,
188,臺中市西屯區市政北一路２８號,,,
189,臺中市西屯區市政北一路２６５號,,,
190,臺中市豐原區圓環北路一段２２６之２號,,,
191,臺中市沙鹿區向上路六段７７２號,,,
192,臺中市清水區港新五路２３９號,,,
193,臺中市梧棲區中央路二段２８２之１號,,,
194,臺中市潭子區弘智一街１６８號,,,
195,臺中市大里區向善街２７號,,,
196,臺中市烏日區五光路３５巷３３號,,,
197,臺中市太平區振福路９７號,,,
198,臺中市北屯區軍和街４４９號,,,
199,臺中市北區德化街２９號,,,
200,臺中市北屯區敦富路７０６號,,,
201,臺中市西區建國路２１號,,,
202,臺中市梧棲區居仁街６３巷１８號,,,
203,臺中市沙鹿區福鹿街５６號,,,
204,臺中市烏日區三榮路一段３４６號,,,
205,臺中市西區忠誠街１２９號,,,
206,臺中市烏日區高鐵路二段１５０號,,,
207,臺中市大里區現岱路１３７號,,,
208,臺中市北區進化北路３６７號,,,
209,臺中市北屯區北屯路４３９之１７巷２弄５號,,,
210,臺中市西屯區市政北一路２６５號,,,
211,臺中市霧峰區樹仁二街５０號,,,
212,臺中市中區民族路２０７號,,,
213,臺中市西屯區福上巷２３９之１號,,,
214,臺中市西屯區大祥街１３７號,,,
215,臺中市霧峰區樹仁二街４２號,,,
216,臺中市大肚區文昌二街９３巷１號,,,
217,臺中市南屯區精誠路５３０巷２４號,,,
218,臺中市西區中華路１段１－７號,,,
219,臺中市西區五權八街１４３號,,,
220,臺中市北屯區衛道路４０號,,,
221,臺中市南屯區寶山東一街８號,,,
222,臺中市南屯區龍富路三段５６２號,,,
223,臺中市南屯區公益路二段６１５號,,,
224,臺中市西屯區福瑞街７５巷１１號,,,
225,臺中市大甲區甲后路五段５０１巷１０１弄１５號,,,
226,臺中市大里區祥興路５０３號,,,
227,臺中市烏日區學田路２８巷６號,,,
228,臺中市太平區長億一街８２號,,,
229,臺中市龍井區藝術街５６號,,,
230,臺中市南區南陽街９６號,,,
231,臺中市北區梅川西路四段１４７號,,,
232,臺中市北屯區平興街１６８號,,,
233,臺中市西屯區市政北五路８號,,,
234,臺中市豐原區忠孝街７９巷２４號,,,
235,臺中市大里區現岱路１０５巷１弄２號,,,
236,臺中市龍井區新興路２９號,,,
237,臺中市中區三民路二段１７巷８號,,,
238,臺中市北區忠太東路８號,,,
239,臺中市北屯區遼寧路一段１２６號,,,
240,臺中市北屯區旱溪東路三段３９號,,,
241,臺中市南屯區春安三街１９８號,,,
242,臺中市南屯區大業路２４１號,,,
243,臺中市西屯區西屯路二段２６８之８巷１號,,,
244,臺中市西屯區黎明路三段３２０號,,,
245,臺中市大甲區三民路２４２號,,,
246,臺中市清水區鰲峰一街１７號,,,
247,臺中市太平區環中東路三段７６８號,,,
248,臺中市北區原子街１６２號,,,
249,臺中市西屯區西安街１３０巷１０號,,,
250,臺中市南屯區保安六街１４３號,,,
251,臺中市南屯區忠勇路１２之２３號,,,
252,臺中市西屯區黎明路三段３１６號,,,
253,臺中市神岡區中山路１４２６巷２３號,,,
254,臺中市清水區五權路２９３巷３０號,,,
255,臺中市梧棲區自強一街９０巷３５號,,,
256,臺中市梧棲區自強一街９０巷３５號,,,
257,臺中市梧棲區自強一街９０巷３５號,,,
258,臺中市東勢區本街中正一巷１５之１號,,,
259,臺中市潭子區潭興路二段１４０巷１９號,,,
260,臺中市大里區中興路二段６７１巷８弄１６號,,,
261,臺中市大里區西榮路１５２巷３３號,,,
262,臺中市龍井區新興路２９號,,,
263,臺中市南區忠明南路１１４０號,,,
264,臺中市北區健行路４４３號,,,
265,臺中市西屯區東大路一段６８０號,,,
266,臺中市西屯區寶慶街３０巷９號,,,
267,臺中市南屯區龍富路三段５６２號,,,
268,臺中市外埔區甲后路五段１８６巷９號,,,
269,臺中市梧棲區自強一街９０巷３５號,,,
270,臺中市大里區長春路６號,,,
271,臺中市龍井區遠東街８１巷１之２０號,,,
272,臺中市北屯區文心路四段６７２號,,,
273,臺中市北屯區柳陽西街９３巷３９號,,,
274,臺中市西屯區福順路２１３號,,,
275,臺中市外埔區甲后路三段７８３巷７８號,,,
276,臺中市梧棲區自強一街９０巷３５號,,,
277,臺中市大雅區中山北路１１７巷２３號,,,
278,臺中市烏日區三榮六路６０巷７號,,,
279,臺中市太平區成功東路５６巷１５號,,,
280,臺中市豐原區鎌村路４６５巷１０４之３５號,,,
281,臺中市西區模範街１８巷２號,,,
282,臺中市北屯區北屯路２９８巷８之３號,,,
283,臺中市北區崇德路一段４９３號,,,
284,臺中市石岡區和盛街１３巷２７號,,,
285,臺中市東勢區文新二街３１號,,,
286,臺中市東勢區文新二街３１號,,,
287,臺中市北區大義街２９巷３７號,,,
288,臺中市西區向上路一段２８９巷９號,,,
289,臺中市西區美村路一段３２２巷１８號,,,
290,臺中市西區三民路１段５０巷８號,,,
291,臺中市中區臺灣大道一段３０６巷３５號,,,
292,臺中市中區臺灣大道一段３０６巷３５號,,,
293,臺中市北區柳川西路四段５３之５１號,,,
294,臺中市北區中山路３７１號,,,
295,臺中市北屯區北興街４５號,,,
296,臺中市北屯區松竹路二段１０７巷６６之３號,,,
297,臺中市北區健行路４４３號,,,
298,臺中市北屯區三光北二街５６號,,,
299,臺中市西屯區至善路１０１巷２８號,,,
300,臺中市西屯區筏堤東街一段３２之７號,,,
301,臺中市南屯區大墩十七街９１號,,,
302,臺中市大甲區中山路一段１０１２﹒１０１０之９號,,,
303,臺中市大雅區雅環路二段８６巷２２號,,,
304,臺中市大里區愛心路８４號,,,
305,臺中市西區向上南路一段３７號,,,
306,臺中市南區學府路１４６巷１５號,,,
307,臺中市潭子區復興路一段２０１巷５號,,,
308,臺中市南區仁義街８６－４號,,,
309,臺中市中區綠川西街１３５號,,,
310,臺中市北區三民路三段１６９號,,,
311,臺中市北區健行路４４３號,,,
312,臺中市北屯區四平路５６８巷７號,,,
313,臺中市北區北平路一段７７號,,,
314,臺中市南屯區大墩一街２４１之４號,,,
315,臺中市南屯區大墩一街２３５號,,,
316,臺中市龍井區遊園北路８８號,,,
317,臺中市龍井區龍泉街１６７號,,,
318,臺中市西區精誠路１３２巷２號,,,
319,臺中市西區五權西路一段２５７號,,,
320,臺中市中區綠川西街１３５號,,,
321,臺中市中區綠川西街１３５號,,,
322,臺中市北區漢口路四段１０２號,,,
323,臺中市北區天津路二段１３９號,,,
324,臺中市北屯區文心路四段２８８號,,,
325,臺中市南屯區文心南路２２７號,,,
326,臺中市南屯區大墩十一街３３１號,,,
327,臺中市大甲區中山路一段１２３７號,,,
328,臺中市沙鹿區國昌一街１７之２號,,,
329,臺中市東勢區名流街２５號,,,
330,臺中市大雅區雅潭路四段６６１巷９號,,,
331,臺中市大里區東南路１６６巷８號,,,
332,臺中市霧峰區中正路２２８巷３３號,,,
333,臺中市南區福德街１５０號,,,
334,臺中市南區工學路１２１號,,,
335,臺中市北屯區太原路三段１３５９號,,,
336,臺中市北屯區建和路二段３０５號,,,
337,臺中市南屯區公益路二段６１５之８號,,,
338,臺中市南屯區河南路四段５０６號,,,
339,臺中市西屯區順和六街１６號,,,
340,臺中市西屯區逢大路５２號,,,
341,臺中市西屯區文華路１３８巷８號,,,
342,臺中市豐原區瑞興路５０之２號,,,
343,臺中市大甲區光明路２６１巷２０號,,,
344,臺中市大甲區經國路３８３號,,,
345,臺中市清水區高美路３６５巷２２號,,,
346,臺中市龍井區龍北路３９１巷９６弄１７號,,,
347,臺中市東區旱溪東路一段２９２號,,,
348,臺中市北區大德街８２巷１６之３號,,,
349,臺中市北區中山路３７１號,,,
350,臺中市西屯區福安路１１號,,,
351,臺中市西屯區西安街２７７巷２５弄２號,,,
352,臺中市南屯區嶺東路９１６之９號,,,
353,臺中市西屯區成都路１５５號,,,
354,臺中市西屯區成都路１５５號,,,
355,臺中市西屯區福上巷龍欣一弄５號,,,
356,臺中市西屯區福上巷龍欣一弄１號,,,
357,臺中市南屯區三和街１０６之１號,,,
358,臺中市南屯區大昌街４４５號,,,
359,臺中市豐原區三村路３０巷１弄２０號,,,
360,臺中市神岡區和睦路一段５７５巷３４號,,,
361,臺中市大里區中元東路１０巷１４號,,,
362,臺中市太平區中興路５５之１９號,,,
363,臺中市太平區光興路１６９０巷６弄１２號,,,
364,臺中市龍井區遠東街３７之３號,,,
365,臺中市大肚區遊園路二段７４巷２弄３之２號,,,
366,臺中市西區五廊街８７號,,,
367,臺中市北區德化街４０１號,,,
368,臺中市西區美村路一段８０６號,,,
369,臺中市東區十甲路４３１號,,,
370,臺中市中區公園路２－５－９號,,,
371,臺中市北屯區旅順路一段１０４號,,,
372,臺中市北屯區僑孝街３２巷９５號,,,
373,臺中市北屯區天津路四段３０９號,,,
374,臺中市南屯區春安路１３０號,,,
375,臺中市大甲區水源路仁安巷１號,,,
376,臺中市外埔區土城東路６號,,,
377,臺中市梧棲區四維中路８號,,,
378,臺中市沙鹿區樂群新莊３之２號,,,
379,臺中市梧棲區自強一街９０巷３５號,,,
380,臺中市梧棲區臨港路四段５９６號,,,
381,臺中市沙鹿區文泉莊１號,,,
382,臺中市霧峰區柳豐二街１０號,,,
383,臺中市太平區環中東路三段９９號,,,
384,臺中市太平區宜昌路３３６號,,,
385,臺中市北區德化街２３之４號,,,
386,臺中市南屯區河南路四段５２２號,,,
387,臺中市太平區中興東路２６４號,,,
388,臺中市西區梅川西路一段１９號,,,
389,臺中市西區三民西路１７號,,,
390,臺中市北屯區昌平路一段２１巷２８號,,,
391,臺中市北區三民路三段１７９號,,,
392,臺中市北區東光東街７９號,,,
393,臺中市北屯區北平路三段１３３號,,,
394,臺中市北區北平二街１號,,,
395,臺中市北屯區東光路７５２號,,,
396,臺中市北屯區東山路一段１４６之２２號,,,
397,臺中市西屯區逢大路５０號,,,
398,臺中市西屯區大容東街１３８之２號,,,
399,臺中市西屯區市政路８９號,,,
400,臺中市西屯區國安一路５５號,,,
401,臺中市南屯區春安三街１９８號,,,
402,臺中市豐原區中山路５９巷２７號,,,
403,臺中市潭子區勝利路１７５號,,,
404,臺中市烏日區高鐵路二段１３６號,,,
405,臺中市大里區大智路５６５巷１７之６號,,,
406,臺中市太平區育德路１７號,,,
407,臺中市太平區永豐路１８巷２６號,,,
408,臺中市太平區環中東路三段５０７號,,,
409,臺中市南區復興路一段３１９之２０號,,,
410,臺中市南區美村路二段１１１號,,,
411,臺中市南區東興路一段２５號,,,
412,臺中市南區五權南路４８３號,,,
413,臺中市西區南屯路一段４１號,,,
414,臺中市南區工學一街１６９號,,,
415,臺中市北屯區綏遠路二段２０２號,,,
416,臺中市北屯區昌平一街６５號,,,
417,臺中市北屯區南興路１０８８號,,,
418,臺中市北區健行路４４３號,,,
419,臺中市南屯區保安五街２１１號,,,
420,臺中市南屯區永春東一路８０７巷２６號,,,
421,臺中市南屯區龍富路三段５３５號,,,
422,臺中市南屯區大墩南路１７９號,,,
423,臺中市西屯區至善路１０１巷２３號,,,
424,臺中市沙鹿區福鹿街２４９號,,,
425,臺中市大里區塗城路８６１號,,,
426,臺中市龍井區遠東街６０號,,,
427,臺中市南區西川一路１４９號,,,
428,臺中市西區臺灣大道二段９９巷５號,,,
429,臺中市西區大墩十街６１號,,,
430,臺中市北屯區綏遠路二段４１號,,,
431,臺中市北區英才路３６４號,,,
432,臺中市北區五常街３８０號,,,
433,臺中市西屯區東興路三段３０９號,,,
434,臺中市西屯區四川路８７巷８２號,,,
435,臺中市沙鹿區臺灣大道七段４３２巷６６弄７６號,,,
436,臺中市大肚區沙田路一段４２８巷２２之５號,,,
437,臺中市大肚區遊園路二段７９巷３５弄１３號,,,
438,臺中市西區民生路１５０號,,,
439,臺中市東區東英十三街９９號,,,
440,臺中市東區復興路五段１８６號,,,
441,臺中市西區美村路一段５２巷３２號,,,
442,臺中市東區公園東路５５號,,,
443,臺中市中區中華路１段１２１號,,,
444,臺中市南區和昌街３１８號,,,
445,臺中市南區復興路３段１１６巷５弄２之２號,,,
446,臺中市北屯區環太東路６２２號,,,
447,臺中市北區英才路３６４號,,,
448,臺中市北區英才路３６４號,,,
449,臺中市北屯區崇德八路一段１６６號,,,
450,臺中市北屯區文心路四段２８８號,,,
451,臺中市北區東光七街２８號,,,
452,臺中市北區育德路１１８號,,,
453,臺中市北區雙十路二段４２號,,,
454,臺中市西屯區西屯路二段２６８之８巷１號,,,
455,臺中市神岡區大豐北街１１巷３號,,,
456,臺中市后里區泉州路３３巷１１號,,,
457,臺中市后里區甲后路一段２６１巷１１６弄１８號,,,
458,臺中市梧棲區自強一街９０巷３５號,,,
459,臺中市清水區海濱路２２１之５３號,,,
460,臺中市大里區塗城路９２３巷３號,,,
461,臺中市大里區仁化工二路７６號,,,
462,臺中市烏日區高鐵路二段１３６號,,,
463,臺中市大里區公園街２１８號,,,
464,臺中市霧峰區錦州路３１６號,,,
465,臺中市太平區育才路３６７號,,,
466,臺中市太平區坪林路１９號,,,
467,臺中市大肚區遊園路一段１５０巷１２６之２號,,,
468,臺中市北屯區綏遠路二段７２號,,,
469,臺中市北區五權路２４７號,,,
470,臺中市西區篤行路１８５號,,,
471,臺中市西區中華路一段１－７號,,,
472,臺中市西區臺灣大道二段１３９號,,,
473,臺中市西區大忠南街９２巷８號,,,
474,臺中市南區學府路７５號,,,
475,臺中市西區向上路一段２９巷１１號,,,
476,臺中市北區篤行路４０８之１號,,,
477,臺中市北屯區綏遠路二段３８號,,,
478,臺中市北屯區軍福十八路１０１號,,,
479,臺中市北區五權路２４７號,,,
480,臺中市西屯區西屯路二段２６８之８巷１號,,,
481,臺中市西屯區西屯路二段２６８之８巷１號,,,
482,臺中市西屯區西屯路二段２６８之８巷１號,,,
483,臺中市南屯區永春路８０巷１０號,,,
484,臺中市西屯區至善路２４０號,,,
485,臺中市南屯區寶山東一街９號,,,
486,臺中市南屯區大墩三街１６號,,,
487,臺中市豐原區博愛街６０巷３８號,,,
488,臺中市后里區中興街１５８巷１弄１８號,,,
489,臺中市神岡區光復路３７５巷６０之３號,,,
490,臺中市豐原區安康路４５號,,,
491,臺中市豐原區南陽路１５４之１號,,,
492,臺中市豐原區豐陽路７０號,,,
493,臺中市清水區神清路９之７號,,,
494,臺中市梧棲區臨港路四段５９６號,,,
495,臺中市清水區五權路１８５號,,,
496,臺中市大里區公園街２１０號,,,
497,臺中市大里區益民路一段６２巷３６弄８之２號,,,
498,臺中市大里區公園街４２１巷５２號,,,
499,臺中市烏日區高鐵一路２６８號,,,
500,臺中市太平區旱溪東路二段３２１號,,,
501,臺中市龍井區龍社路４５２號,,,
502,臺中市大肚區遊園路二段１９０之６號,,,
503,臺中市南區南平路３３８巷８號,,,
504,臺中市東區公園東路１６０號,,,
505,臺中市北區育強街１２之３號,,,
506,臺中市北屯區太和東街６號,,,
507,臺中市北屯區松竹五路二段１７９號,,,
508,臺中市北區日興街２０６號,,,
509,臺中市北區東光東街５７號,,,
510,臺中市北屯區南興路８８８號,,,
511,臺中市北區三民路三段２６６號,,,
512,臺中市南屯區文心路一段８３號,,,
513,臺中市西屯區福上巷２１４弄７２號,,,
514,臺中市西屯區西安街２７７巷７７弄１７號,,,
515,臺中市西屯區黎明路三段３１８號,,,
516,臺中市西屯區黎明路三段３１８號,,,
517,臺中市西屯區四川二街２７號,,,
518,臺中市西屯區國安一路１２９號,,,
519,臺中市梧棲區自強一街９０巷３５號,,,
520,臺中市梧棲區臨港路四段５８６號,,,
521,臺中市梧棲區立德街９５巷２９號,,,
522,臺中市東勢區東蘭路２０號,,,
523,臺中市潭子區大豐路三段１８６巷６號,,,
524,臺中市潭子區圓通南路１６１巷１５號,,,
525,臺中市烏日區興祥街６９巷４３號,,,
526,臺中市大里區樹王路２５５號,,,
527,臺中市霧峰區吉峰路４６巷２７弄６號,,,
528,臺中市太平區環中東路三段２１９號,,,
529,臺中市龍井區龍泉街１６９巷１１號,,,
530,臺中市南區復興路３段４２９號,,,
531,臺中市西區華美西街一段１７５號,,,
532,臺中市西區臺灣大道二段４８２巷３３號,,,
533,臺中市中區興民街４３巷５號,,,
534,臺中市北區瑞祥街９號,,,
535,臺中市北區文昌東二街１４８號,,,
536,臺中市北屯區興安路二段２２６號,,,
537,臺中市北屯區修齊街２１巷９號,,,
538,臺中市西屯區青海路二段２４２號,,,
539,臺中市南屯區惠弘街１０號,,,
540,臺中市南屯區和仁巷１８號,,,
541,臺中市南屯區義芳街２５號,,,
542,臺中市豐原區中陽路２１９號,,,
543,臺中市神岡區福成路９０之６號,,,
544,臺中市梧棲區信義街６０巷２６號,,,
545,臺中市沙鹿區天仁二街４６號,,,
546,臺中市霧峰區新生路５號,,,
547,臺中市大里區東南路１６６巷８號,,,
548,臺中市霧峰區民生路３２２巷２１號,,,
549,臺中市太平區中興東路１４８號,,,
550,臺中市太平區中興東路１４８號,,,
551,臺中市太平區新平路一段２７９巷９３號,,,
552,臺中市太平區新安街１２０號,,,
553,臺中市太平區宜佳街８巷３號,,,
554,臺中市太平區祥順路一段８２號,,,
555,臺中市太平區宜佳街２號,,,
556,臺中市太平區新民路６號,,,
557,臺中市北區文心路四段１９０之１號,,,
558,臺中市西屯區市政北二路２３６號,,,
559,臺中市太平區永吉街６１號,,,
560,臺中市西區忠明南路４０６號,,,
561,臺中市東區一心街２４７號,,,
562,臺中市西區美村路一段３９之６號,,,
563,臺中市西區華美街４８０巷１８號,,,
564,臺中市西區柳川西路二段１４０巷８號,,,
565,臺中市北區青島一街１２之２號,,,
566,臺中市北區文心路四段２００號,,,
567,臺中市北屯區軍福十一路４５７號,,,
568,臺中市北屯區敦富十街１１５號,,,
569,臺中市北屯區松竹路二段３４巷１６弄１６號,,,
570,臺中市西屯區西安街１３０巷１０號,,,
571,臺中市南屯區大墩三街１３５號,,,
572,臺中市西屯區寧夏路８９巷２２號,,,
573,臺中市南屯區春安路１２８號,,,
574,臺中市西屯區上安路６８號,,,
575,臺中市南屯區文山三街７２號,,,
576,臺中市豐原區惠陽街１０７號,,,
577,臺中市豐原區源豐路１５８號,,,
578,臺中市豐原區水源路６１１巷１０之１號,,,
579,臺中市豐原區瑞興路８１號,,,
580,臺中市大甲區彈正路５７之４號,,,
581,臺中市梧棲區臨港路四段５９２號,,,
582,臺中市新社區協中街３之８號,,,
583,臺中市新社區中和街三段１０６號,,,
584,臺中市大里區仁祥街５３號,,,
585,臺中市北區山西路二段１９之４號,,,
586,臺中市北屯區松竹路二段３４巷１６弄１６號,,,
587,臺中市沙鹿區正義路１０７巷２９號,,,
588,臺中市西區大墩十街１００號,,,
589,臺中市東區力行路２００巷１８號,,,
590,臺中市南區復新街５５號,,,
591,臺中市西區美村路一段５６４巷２０號,,,
592,臺中市東區福昌街２９號,,,
593,臺中市南區復興路二段１５１巷９之３號,,,
594,臺中市西區四維街２４－２號,,,
595,臺中市北區柳川西路四段１號,,,
596,臺中市北區進化路３５１巷５之２號,,,
597,臺中市北屯區瀋陽路一段１１６號,,,
598,臺中市北屯區北屯路４３９之１７巷２弄３號,,,
599,臺中市北區福壽街１３之１號,,,
600,臺中市北區進化北路３１７號,,,
